session,side,target,start_ts,end_ts,completion_ts,completion_type,n_ticks,max_reload,max_defense,regime_clear_count,regime_count,node_sequence,footprint,completion_spot,mfe_600,mae_600,censored
20260820,LONG,24255.0,1787197775.829,1787198697.331,1787197896.08,ACCEPTED,1813,5,80,0,40,BUILDING > WATCH > BUILDING > WATCH > BUILDING > CLEARING > WATCH > BUILDING > WATCH > BUILDING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > BUILDING > RELOAD > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > ACCEPTED,N4_REPEATED_RELOAD_DEFENSE,24261.05,0.7000000000007276,-15.849999999998545,False
20260820,LONG,24265.0,1787198697.83,1787200843.838,1787198706.331,ACCEPTED,4238,4,14,0,3,BUILDING > RELOAD > DEFENSE > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > ACCEPTED,N4_REPEATED_RELOAD_DEFENSE,24268.45,4.950000000000728,-13.350000000002183,False
20260820,LONG,24270.0,1787197564.946,1787197775.33,,NONE,420,7,35,0,270,WATCH > BUILDING > WATCH > RELOAD > WATCH > RELOAD > WATCH > RELOAD > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH,OTHER,24246.6,,,
20260820,LONG,24270.0,1787201806.088,1787202871.841,1787201807.088,ACCEPTED,2126,0,0,0,1,BUILDING > CLEARING > ACCEPTED,N1_DIRECT,24274.2,1.5999999999985448,-11.75,False
20260820,LONG,24275.0,1787200844.336,1787201122.336,1787200855.336,ACCEPTED,551,2,16,0,3,BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > ACCEPTED,N4_REPEATED_RELOAD_DEFENSE,24279.4,8.149999999997817,-6.650000000001455,False
20260820,LONG,24285.0,1787201122.841,1787201805.59,,NONE,1364,100,1319,0,185,BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > RELOAD > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH,OTHER,24272.55,,,
20260820,SHORT,24250.0,1787197564.946,1787200853.335,1787197773.83,ACCEPTED,6490,12,307,0,38,WATCH > BUILDING > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > BUILDING > WATCH > CLEARING > WATCH > CLEARING > WATCH > BUILDING > CLEARING > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > ACCEPTED,N4_REPEATED_RELOAD_DEFENSE,24248.45,5.600000000002183,-13.299999999999272,False
20260820,SHORT,24265.0,1787200853.837,1787202871.841,1787202436.84,ACCEPTED,4022,75,1923,0,845,WATCH > BUILDING > WATCH > BUILDING > WATCH > CLEARING > WATCH > CLEARING > WATCH > CLEARING > WATCH > BUILDING > WATCH > BUILDING > WATCH > BUILDING > RELOAD > DEFENSE > WATCH > RELOAD > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > BUILDING > RELOAD > DEFENSE > WATCH > RELOAD > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > WATCH > RELOAD > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > RELOAD > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > RELOAD > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > BUILDING > RELOAD > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > RELOAD > BUILDING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > BUILDING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > RELOAD > DEFENSE > BUILDING > DEFENSE > RELOAD > DEFENSE > WATCH > BUILDING > DEFENSE > WATCH > BUILDING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > BUILDING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > DEFENSE > CLEARING > RELOAD > DEFENSE > CLEARING > DEFENSE > ACCEPTED,N4_REPEATED_RELOAD_DEFENSE,24259.9,1.7000000000007276,-15.44999999999709,True
